Gene	Mutations	MutationFreq%	Lenght	Corrected
RPL10L	2	2.5316455696202533	771	0.003283586990428344
IGLC7	1	1.2658227848101267	440	0.0028768699654775605
OR5M8	2	2.5316455696202533	935	0.0027076423204494687
OR5D13	2	2.5316455696202533	944	0.0026818279339197596
OR2AE1	2	2.5316455696202533	971	0.002607255993429715
IGKV1-17	1	1.2658227848101267	502	0.0025215593322910888
S100A8	2	2.5316455696202533	1041	0.0024319361859944794
IGLV1-47	1	1.2658227848101267	521	0.0024296022741077286
IGKC	1	1.2658227848101267	522	0.0024249478636209324
IGLV3-25	1	1.2658227848101267	545	0.0023226106143305076
IGKV3-20	1	1.2658227848101267	586	0.0021601071413142096
MT-ATP6	1	1.2658227848101267	680	0.0018615040953090098
IGKV2D-40	1	1.2658227848101267	702	0.0018031663601283854
IFNB1	1	1.2658227848101267	838	0.0015105283828283132
OR4C46	1	1.2658227848101267	929	0.0013625648921529888
FOXA1	7	8.860759493670885	6507	0.001361727292711063
OR5W2	1	1.2658227848101267	932	0.0013581789536589342
OR4C16	1	1.2658227848101267	932	0.0013581789536589342
PCDHB7	4	5.063291139240507	3739	0.0013541832413052973
OR52J3	1	1.2658227848101267	935	0.0013538211602247344
OR4L1	1	1.2658227848101267	938	0.0013494912418018407
IFNA16	1	1.2658227848101267	938	0.0013494912418018407
OR10P1	1	1.2658227848101267	941	0.0013451889317854693
OR13D1	1	1.2658227848101267	944	0.0013409139669598798
OR5D14	1	1.2658227848101267	944	0.0013409139669598798
OR10A5	1	1.2658227848101267	953	0.001328250561185862
OR2F2	1	1.2658227848101267	953	0.001328250561185862
MT-ND1	1	1.2658227848101267	955	0.0013254688846179336
OR5C1	1	1.2658227848101267	962	0.0013158241006342272
OR5K3	1	1.2658227848101267	965	0.001311733455761789
OR5P2	1	1.2658227848101267	968	0.001307668166126164
OR1J1	1	1.2658227848101267	968	0.001307668166126164
OR6K2	1	1.2658227848101267	974	0.0012996127154108075
OR52E2	1	1.2658227848101267	977	0.001295622092947929
OR4A16	1	1.2658227848101267	986	0.001283795927799317
TAS2R43	1	1.2658227848101267	1026	0.001233745404298369
OR10H2	1	1.2658227848101267	1028	0.001231345121410629
OR4C13	1	1.2658227848101267	1028	0.001231345121410629
OR4C12	1	1.2658227848101267	1062	0.00119192352618656
OR52D1	1	1.2658227848101267	1064	0.00118968306843057
OR52L1	1	1.2658227848101267	1093	0.0011581178269077096
OR51Q1	1	1.2658227848101267	1095	0.001156002543205595
OR13C3	1	1.2658227848101267	1107	0.0011434713503253177
TP53	22	27.848101265822784	25759	0.001081101799985356
GPR32	1	1.2658227848101267	1268	0.000998282953320289
CSNK2A3	1	1.2658227848101267	1308	0.0009677544226377114
OR11H2	1	1.2658227848101267	1428	0.0008864305215757189
LCN2	3	3.7974683544303796	4382	0.0008666061968120445
OR10W1	1	1.2658227848101267	1468	0.0008622771013692961
MT-CO1	1	1.2658227848101267	1541	0.0008214294515315552
TAF1L	4	5.063291139240507	6215	0.0008146888397812561
CLDN9	1	1.2658227848101267	1582	0.0008001408247851621
GH1	1	1.2658227848101267	1639	0.0007723140846919625
PI3	1	1.2658227848101267	1642	0.000770903035816155
SAT2	1	1.2658227848101267	1642	0.000770903035816155
GZMB	2	2.5316455696202533	3313	0.0007641550164866445
MC4R	1	1.2658227848101267	1713	0.0007389508376007744
NEUROG3	1	1.2658227848101267	1724	0.0007342359540661987
CSH1	1	1.2658227848101267	1752	0.0007225015895034969
MT-ND5	1	1.2658227848101267	1811	0.0006989634372225989
KRT25	4	5.063291139240507	7310	0.0006926526866266082
GK2	1	1.2658227848101267	1867	0.0006779982778843741
ACTA1	2	2.5316455696202533	3739	0.0006770916206526486
VCX	1	1.2658227848101267	1881	0.0006729520387082012
NDN	1	1.2658227848101267	1905	0.000664473902787468
S100A12	1	1.2658227848101267	1910	0.0006627344423089668
HSPA8	3	3.7974683544303796	5741	0.0006614646149504232
KRT27	3	3.7974683544303796	5742	0.0006613494173511633
LTB	1	1.2658227848101267	1997	0.0006338621856835886
CDK5	2	2.5316455696202533	4082	0.0006201973467957504
CD79A	2	2.5316455696202533	4093	0.00061853055695584
TXNIP	2	2.5316455696202533	4144	0.0006109183324373198
CLDN23	1	1.2658227848101267	2159	0.0005863005024595306
NKX2-4	1	1.2658227848101267	2161	0.0005857578828367083
MED11	1	1.2658227848101267	2180	0.0005806526535826269
KIF2B	1	1.2658227848101267	2266	0.0005586155272771962
APOF	1	1.2658227848101267	2289	0.0005530025272215494
TRAC	2	2.5316455696202533	4650	0.0005444399074452157
DRD5	1	1.2658227848101267	2375	0.0005329780146568954
CXCL10	1	1.2658227848101267	2379	0.0005320818767591957
RPL10A	1	1.2658227848101267	2384	0.0005309659332257242
ZBED2	1	1.2658227848101267	2446	0.0005175072709771572
CSF3	1	1.2658227848101267	2452	0.0005162409399715035
HOXB1	1	1.2658227848101267	2485	0.0005093854264829484
RAC3	1	1.2658227848101267	2526	0.0005011174920071759
BTBD6	1	1.2658227848101267	2560	0.0004944620253164557
ZFP36	1	1.2658227848101267	2565	0.0004934981617193475
APEX1	1	1.2658227848101267	2581	0.0004904388937660313
APRT	1	1.2658227848101267	2598	0.0004872297093187554
PAEP	2	2.5316455696202533	5199	0.00048694856118873883
OR52A1	3	3.7974683544303796	7933	0.00047869259478512286
HOXD12	1	1.2658227848101267	2694	0.0004698674034187552
CTSG	1	1.2658227848101267	2732	0.00046333191244880183
GPR31	1	1.2658227848101267	2733	0.00046316238009883883
PCDHB8	1	1.2658227848101267	2749	0.0004604666368898241
ACTBL2	1	1.2658227848101267	2793	0.00045321259749736
SLC34A3	2	2.5316455696202533	5798	0.00043664118137638037
CMA1	1	1.2658227848101267	2912	0.00043469189038809297
LILRA1	3	3.7974683544303796	8799	0.00043157953795094667
SOX17	1	1.2658227848101267	2957	0.0004280766942205365
U2AF1L4	1	1.2658227848101267	2981	0.00042463025320701997
ADAM30	1	1.2658227848101267	2982	0.00042448785540245696
ATF4	1	1.2658227848101267	2988	0.00042363547015064477
HMGB2	1	1.2658227848101267	3056	0.00041420902644310423
MAF1	1	1.2658227848101267	3150	0.00040184850311432587
ACKR1	1	1.2658227848101267	3193	0.0003964368258096231
SMPD2	1	1.2658227848101267	3195	0.00039618866504229316
CTGF	1	1.2658227848101267	3197	0.00039594081476700864
SRSF1	2	2.5316455696202533	6427	0.0003939078216306602
PCDHB6	1	1.2658227848101267	3230	0.00039189559901242307
EPO	1	1.2658227848101267	3232	0.00039165308935956884
PCDHB10	1	1.2658227848101267	3294	0.0003842813554371969
CYP21A2	1	1.2658227848101267	3317	0.0003816167575550578
IL24	2	2.5316455696202533	6696	0.0003780832690591776
DPH2	1	1.2658227848101267	3369	0.0003757265612377936
GPS1	2	2.5316455696202533	6779	0.0003734541332969838
MS4A2	3	3.7974683544303796	10206	0.00037208194732807955
PCDHB5	1	1.2658227848101267	3409	0.0003713179186888022
IRF7	1	1.2658227848101267	3430	0.0003690445436764217
MRPL40	1	1.2658227848101267	3530	0.0003585900240255316
INSL5	1	1.2658227848101267	3536	0.0003579815567901942
APOE	1	1.2658227848101267	3602	0.0003514222056663316
CD3D	1	1.2658227848101267	3630	0.00034871151096697704
OR3A1	2	2.5316455696202533	7343	0.0003447699264088592
THOC6	1	1.2658227848101267	3728	0.00033954473841473355
RPL12	1	1.2658227848101267	3732	0.0003391808105064648
MFAP4	1	1.2658227848101267	3748	0.00033773286681166665
KRT4	2	2.5316455696202533	7567	0.0003345639711405119
FGA	2	2.5316455696202533	7616	0.0003324114455908946
MMP9	2	2.5316455696202533	7653	0.00033080433419838666
OR10G8	1	1.2658227848101267	3836	0.0003299850846741727
CD1A	1	1.2658227848101267	3845	0.00032921268785699
PPP1R15A	1	1.2658227848101267	3847	0.00032904153491295206
CD1E	1	1.2658227848101267	3857	0.0003281884326705021
RPL13	1	1.2658227848101267	3865	0.00032750912931697973
FASLG	2	2.5316455696202533	7773	0.0003256973587572692
NR1D1	2	2.5316455696202533	7796	0.0003247364763494424
SSTR4	1	1.2658227848101267	3925	0.0003225026203337902
ZNF628	2	2.5316455696202533	7870	0.00032168304569507665
PCDHB15	1	1.2658227848101267	3970	0.00031884704907056085
OR8H2	1	1.2658227848101267	3971	0.00031876675517756903
RTP1	1	1.2658227848101267	3976	0.00031836589155184275
OSCAR	2	2.5316455696202533	8024	0.0003155091686964423
KRT37	1	1.2658227848101267	4038	0.0003134776584472824
PKLR	3	3.7974683544303796	12145	0.00031267750962786164
ARL4A	1	1.2658227848101267	4102	0.00030858673447345847
BTG2	1	1.2658227848101267	4111	0.0003079111614716922
PTH	1	1.2658227848101267	4127	0.00030671741817546076
PFDN5	1	1.2658227848101267	4161	0.00030421119558041973
IRF2BPL	1	1.2658227848101267	4165	0.0003039190359688179
AVPR1A	2	2.5316455696202533	8442	0.0002998869426226313
RING1	1	1.2658227848101267	4222	0.0002998159130293999
CDC20	1	1.2658227848101267	4222	0.0002998159130293999
SPAG8	1	1.2658227848101267	4227	0.00029946126917675104
FSHB	1	1.2658227848101267	4247	0.0002980510442218334
TUBB4A	2	2.5316455696202533	8529	0.0002968279481322843
KRT39	2	2.5316455696202533	8531	0.0002967583600539507
NR1I3	2	2.5316455696202533	8578	0.00029513238162978
MOGS	1	1.2658227848101267	4353	0.0002907931966023723
ZNF735	3	3.7974683544303796	13087	0.0002901710364812699
GPBAR1	1	1.2658227848101267	4365	0.0002899937651340496
UBE2C	1	1.2658227848101267	4381	0.0002889346689819965
CD63	1	1.2658227848101267	4384	0.0002887369490899011
OR6K3	1	1.2658227848101267	4393	0.0002881454096995508
PNRC1	1	1.2658227848101267	4409	0.00028709974706512284
CYP26A1	1	1.2658227848101267	4410	0.00028703464508166135
UTP14C	2	2.5316455696202533	8909	0.00028416719829613347
HOXC11	1	1.2658227848101267	4517	0.0002802352855457442
GAMT	1	1.2658227848101267	4544	0.00027857015510786233
DLX5	1	1.2658227848101267	4554	0.0002779584507707788
TRIM10	2	2.5316455696202533	9268	0.0002731598586124572
KLK1	1	1.2658227848101267	4641	0.00027274785279252886
FEZF2	1	1.2658227848101267	4643	0.00027263036502479576
PHOX2B	1	1.2658227848101267	4643	0.00027263036502479576
