geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0006457	protein folding	http://amigo.geneontology.org/amigo/term/GO:0006457	210	5	0.1559862245931528	32.05411255411256	2.356945842940661e-7	1.4670557255125338e-4	2770;2771;2773;2782;54331	GNAI2;GNG2;GNAI3;GNB1;GNAI1
GO:0097242	amyloid-beta clearance	http://amigo.geneontology.org/amigo/term/GO:0097242	20	3	0.014855830913633601	201.9409090909091	3.4518958247353737e-7	1.4670557255125338e-4	718;3684;3689	ITGB2;ITGAM;C3
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	http://amigo.geneontology.org/amigo/term/GO:0007187	250	5	0.18569788642042	26.925454545454546	5.602397477044718e-7	1.5873459518293367e-4	2770;2771;2773;2782;54331	GNAI2;GNG2;GNAI3;GNB1;GNAI1
GO:0007212	dopamine receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007212	43	3	0.031940036464312246	93.9260042283298	3.702128115845582e-6	7.867022246171862e-4	2773;2782;54331	GNG2;GNAI3;GNB1
GO:0010324	membrane invagination	http://amigo.geneontology.org/amigo/term/GO:0010324	60	3	0.044567492740900806	67.31363636363636	1.0194941216234987e-5	0.0017331400067599478	718;3684;3689	ITGB2;ITGAM;C3
GO:0072593	reactive oxygen species metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072593	256	4	0.1901546356945101	21.035511363636363	2.616411779454708e-5	0.003706583354227503	2771;2773;3684;3689	GNAI2;ITGB2;GNAI3;ITGAM
GO:0050727	regulation of inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0050727	361	4	0.26814774799108654	14.917149332661795	1.00067728457498e-4	0.012151081312696186	718;2099;3684;3689	ESR1;ITGB2;ITGAM;C3
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	427	4	0.3171719900060774	12.61145411965084	1.9146239276113253e-4	0.019080165585247697	718;2099;3684;3689	ESR1;ITGB2;ITGAM;C3
GO:0019932	second-messenger-mediated signaling	http://amigo.geneontology.org/amigo/term/GO:0019932	433	4	0.3216287392801675	12.436699559101406	2.0202528266732855e-4	0.019080165585247697	2770;2771;2782;54331	GNAI2;GNG2;GNB1;GNAI1
GO:0002269	leukocyte activation involved in inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0002269	31	2	0.023026537916132083	86.85630498533723	2.305255108714377e-4	0.019594668424072204	3684;3689	ITGB2;ITGAM
