geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0010927	cellular component assembly involved in morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0010927	106	5	0.042946856641231684	116.42295597484276	1.0193090815846517e-10	8.66412719346954e-8	71;4606;4607;4624;7140	MYH6;MYBPC2;MYBPC3;TNNT3;ACTG1
GO:0030048	actin filament-based movement	http://amigo.geneontology.org/amigo/term/GO:0030048	132	5	0.053480991289080966	93.49116161616162	3.10662051639099e-10	1.3203137194661707e-7	4606;4607;4624;4626;7140	MYH6;MYBPC2;MYBPC3;MYH8;TNNT3
GO:0031032	actomyosin structure organization	http://amigo.geneontology.org/amigo/term/GO:0031032	184	5	0.07454926058477952	67.0697463768116	1.6661306778686935e-9	4.720703587294631e-7	71;4606;4607;4624;7140	MYH6;MYBPC2;MYBPC3;TNNT3;ACTG1
GO:0042692	muscle cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0042692	338	5	0.13694375042204066	36.511341222879686	3.542215210039501e-8	7.52720732133394e-6	71;4606;4607;4624;7140	MYH6;MYBPC2;MYBPC3;TNNT3;ACTG1
GO:0003012	muscle system process	http://amigo.geneontology.org/amigo/term/GO:0003012	423	5	0.17138226754000946	29.174546887312843	1.0886120938025101e-7	1.8506405594642672e-5	4606;4607;4624;4626;7140	MYH6;MYBPC2;MYBPC3;MYH8;TNNT3
GO:0043462	regulation of ATPase activity	http://amigo.geneontology.org/amigo/term/GO:0043462	78	3	0.031602403943547845	94.92948717948717	2.779594469926039e-6	3.937758832395222e-4	4607;4624;7140	MYH6;MYBPC3;TNNT3
GO:0035051	cardiocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0035051	141	3	0.05712742251333648	52.51418439716312	1.654881384338669e-5	0.0020094988238398125	4606;4607;4624	MYH6;MYBPC2;MYBPC3
GO:0003007	heart morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0003007	250	3	0.10128975622932	29.618000000000002	9.156734150184143e-5	0.009729030034570652	4606;4607;4624	MYH6;MYBPC2;MYBPC3
GO:0050879	multicellular organismal movement	http://amigo.geneontology.org/amigo/term/GO:0050879	53	2	0.021473428320615842	93.13836477987421	1.8679112675235032e-4	0.01764138419327753	4626;7140	MYH8;TNNT3
GO:0060537	muscle tissue development	http://amigo.geneontology.org/amigo/term/GO:0060537	371	3	0.15031399824431088	19.958221024258762	2.948875553602237e-4	0.024456338789870875	4606;4607;4624	MYH6;MYBPC2;MYBPC3
