geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0007219	Notch signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007219	185	6	0.22486325882909042	26.682882882882883	5.7434211053752904e-8	4.881907939568997e-5	2033;3169;3280;4609;6772;6774	HES1;MYC;EP300;STAT3;STAT1;FOXA1
GO:1903706	regulation of hemopoiesis	http://amigo.geneontology.org/amigo/term/GO:1903706	389	7	0.4728205820784658	14.804770065695516	2.026839664992508e-7	8.614068576218159e-5	2033;3280;3662;4609;6772;6774;9757	HES1;MYC;EP300;STAT3;KMT2B;STAT1;IRF4
GO:0040029	regulation of gene expression, epigenetic	http://amigo.geneontology.org/amigo/term/GO:0040029	258	6	0.31359308528597474	19.13307493540052	4.109097890836466e-7	1.1642444024036654e-4	2033;6774;7157;7703;9757;53615	PCGF2;EP300;MBD3;STAT3;KMT2B;TP53
GO:0016569	covalent chromatin modification	http://amigo.geneontology.org/amigo/term/GO:0016569	468	7	0.5688432709838611	12.305674264007598	7.081122099794612e-7	1.3061131746816557e-4	2033;3662;6304;7703;9757;10782;53615	PCGF2;SATB1;EP300;MBD3;ZNF274;KMT2B;IRF4
GO:0006338	chromatin remodeling	http://amigo.geneontology.org/amigo/term/GO:0006338	150	5	0.182321561212776	27.424074074074074	7.683018674597974e-7	1.3061131746816557e-4	3169;4609;6304;9757;53615	SATB1;MYC;MBD3;KMT2B;FOXA1
GO:0032259	methylation	http://amigo.geneontology.org/amigo/term/GO:0032259	346	6	0.42055506786413666	14.266859344894028	2.2807199884233853e-6	3.2310199835997955e-4	3662;4609;6304;9757;10782;53615	SATB1;MYC;MBD3;ZNF274;KMT2B;IRF4
GO:0018205	peptidyl-lysine modification	http://amigo.geneontology.org/amigo/term/GO:0018205	360	6	0.4375717469106624	13.712037037037037	2.86997822818158e-6	3.2840171422798825e-4	2033;3662;7703;9757;10782;53615	PCGF2;EP300;MBD3;ZNF274;KMT2B;IRF4
GO:0016458	gene silencing	http://amigo.geneontology.org/amigo/term/GO:0016458	202	5	0.2455263690998717	20.364411441144114	3.332593884741719e-6	3.2840171422798825e-4	6774;7157;7703;9757;53615	PCGF2;MBD3;STAT3;KMT2B;TP53
GO:0045787	positive regulation of cell cycle	http://amigo.geneontology.org/amigo/term/GO:0045787	374	6	0.4545884259571882	13.198752228163993	3.5783524598986816e-6	3.2840171422798825e-4	1869;2033;2735;3169;3280;7157	HES1;EP300;GLI1;FOXA1;E2F1;TP53
GO:0030099	myeloid cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0030099	379	6	0.4606658113309474	13.02462620932278	3.863549579152803e-6	3.2840171422798825e-4	2033;3662;4609;6772;6774;9757	MYC;EP300;STAT3;KMT2B;STAT1;IRF4
