geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0104004	cellular response to environmental stimulus	http://amigo.geneontology.org/amigo/term/GO:0104004	320	5	0.17286785063137283	28.923828124999996	2.4247555607814775e-7	1.333149440563286e-4	472;1958;4609;5978;7157	REST;ATM;TP53;EGR1;MYC
GO:0070482	response to oxygen levels	http://amigo.geneontology.org/amigo/term/GO:0070482	337	5	0.1820514551961645	27.46476261127596	3.1368222130900847e-7	1.333149440563286e-4	472;1958;4609;5978;7157	REST;ATM;TP53;EGR1;MYC
GO:0034340	response to type I interferon	http://amigo.geneontology.org/amigo/term/GO:0034340	89	3	0.04807887095685057	62.39747191011236	1.1497804662141675e-5	0.003257711320940141	1958;6772;6773	EGR1;STAT1;STAT2
GO:0035690	cellular response to drug	http://amigo.geneontology.org/amigo/term/GO:0035690	349	4	0.188533999594841	21.216332378223495	1.9693689765842848e-5	0.004184909075241605	1958;4609;5978;7157	REST;TP53;EGR1;MYC
GO:0009314	response to radiation	http://amigo.geneontology.org/amigo/term/GO:0009314	443	4	0.23931393071780677	16.714446952595935	5.0262449387661334e-5	0.008544616395902427	472;1958;4609;7157	ATM;TP53;EGR1;MYC
GO:0071897	DNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0071897	188	3	0.10155986224593154	29.539228723404253	1.0759441199426067e-4	0.015242541699186927	472;4609;7157	ATM;TP53;MYC
GO:0007050	cell cycle arrest	http://amigo.geneontology.org/amigo/term/GO:0007050	240	3	0.1296508879735296	23.1390625	2.2166549261037893e-4	0.023600989745012037	472;4609;7157	ATM;TP53;MYC
GO:0044843	cell cycle G1/S phase transition	http://amigo.geneontology.org/amigo/term/GO:0044843	247	3	0.1334323722060909	22.483299595141702	2.4128659093713978e-4	0.023600989745012037	472;4609;7157	ATM;TP53;MYC
GO:0010463	mesenchymal cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0010463	45	2	0.024309541495036804	82.27222222222221	2.498928325942451e-4	0.023600989745012037	4609;6772	MYC;STAT1
GO:0046677	response to antibiotic	http://amigo.geneontology.org/amigo/term/GO:0046677	316	3	0.17070700249848067	17.57397151898734	4.977291651437898e-4	0.04213324542330466	1958;6772;7157	TP53;EGR1;STAT1
