geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	http://amigo.geneontology.org/amigo/term/GO:0098742	270	11	1.6958195448098872	6.486539227399443	9.822852389262948e-7	7.987698289746437e-4	1004;2196;3684;5310;9752;22854;54798;56129;56147;57575;79633	PCDHA1;ITGAM;PCDHA9;FAT2;PCDH10;PCDHB7;NTNG1;CDH6;DCHS2;FAT4;PKD1
GO:0002764	immune response-regulating signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0002764	485	14	3.046194367528871	4.59589845915087	1.8794584211168086e-6	7.987698289746437e-4	71;338;673;2033;2099;2243;2353;3662;3684;3984;9572;9846;64332;94025	ACTG1;APOB;ITGAM;MUC16;IRF4;FGA;GAB2;FOS;NR1D1;LIMK1;BRAF;EP300;ESR1;NFKBIZ
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	427	11	2.681907206051192	4.101558762055854	7.335687438470018e-5	0.020784447742331714	338;1956;2033;2099;2243;3572;3662;3684;9572;64332;94025	EGFR;APOB;ITGAM;MUC16;IRF4;FGA;IL6ST;NR1D1;EP300;ESR1;NFKBIZ
GO:0043062	extracellular structure organization	http://amigo.geneontology.org/amigo/term/GO:0043062	400	10	2.512325251570203	3.980376344086022	2.0284216723132076e-4	0.03904561801184592	338;1278;1301;1634;2068;2243;3339;3684;4318;4629	DCN;APOB;ITGAM;HSPG2;FGA;COL1A2;MMP9;ERCC2;COL11A1;MYH11
GO:0150076	neuroinflammatory response	http://amigo.geneontology.org/amigo/term/GO:0150076	48	4	0.30147903018842437	13.267921146953405	2.296801059520348e-4	0.03904561801184592	472;1956;3684;4318	EGFR;ATM;ITGAM;MMP9
GO:0048511	rhythmic process	http://amigo.geneontology.org/amigo/term/GO:0048511	279	8	1.7523468629702168	4.5653062011022465	3.666450501020879e-4	0.046064813393125105	1374;1956;2033;2099;5241;7157;8239;9572	TP53;PGR;EGFR;NR1D1;USP9X;CPT1A;EP300;ESR1
GO:0001503	ossification	http://amigo.geneontology.org/amigo/term/GO:0001503	371	9	2.3301816708313634	3.862359794800452	5.323521470512738e-4	0.046064813393125105	659;1301;1956;2068;2737;3572;4318;6261;79633	EGFR;BMPR2;MMP9;ERCC2;GLI3;COL11A1;IL6ST;RYR1;FAT4
GO:0060537	muscle tissue development	http://amigo.geneontology.org/amigo/term/GO:0060537	371	9	2.3301816708313634	3.862359794800452	5.323521470512738e-4	0.046064813393125105	659;1301;1634;2033;2047;2353;4629;6261;10611	DCN;BMPR2;EPHB1;FOS;COL11A1;MYH11;RYR1;PDLIM5;EP300
GO:0006352	DNA-templated transcription, initiation	http://amigo.geneontology.org/amigo/term/GO:0006352	231	7	1.4508678327817923	4.824698598892147	6.236886450189383e-4	0.046064813393125105	2068;2099;5241;5431;7157;9572;9968	TP53;PGR;POLR2B;ERCC2;NR1D1;MED12;ESR1
GO:0006289	nucleotide-excision repair	http://amigo.geneontology.org/amigo/term/GO:0006289	110	5	0.6908894441818059	7.237047898338221	6.386210951239146e-4	0.046064813393125105	2033;2068;5431;7157;83990	TP53;POLR2B;ERCC2;BRIP1;EP300
